CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,UTILIZATION_RATIO,PAYMENT_TO_BALANCE,SPEND_VELOCITY,INSTALLMENT_FREQUENCY,CASH_ADVANCE_RATIO,PURCHASE_TYPE_RATIO,CLUSTER_ID,SEGMENT_NAME,PC1,PC2,BALANCE_OUTLIER,PURCHASE_OUTLIER,CASH_OUTLIER,CLASSIC_OUTLIER_FLAG,ANOMALY_SCORE,ANOMALY_FLAG,FRAUD_RISK_SCORE
C10078,532.334517,0.909091,791.94,516.64,275.3,0.0,0.272727,0.090909,0.181818,0.0,0.0,7.0,6000.0,1305.177304,175.510344,0.0,11.0,0.0887224195,2.447202013741031,0.13199,0.3471889424168285,0.0,0.6515499281156203,1,Dormant/Low Engagement,-0.9337619101081738,0.3286710861081175,False,False,False,0,0.19856085230605613,0,6.46
C10079,5860.433624,1.0,561.87,249.5,312.37,0.0,0.833333,0.166667,0.75,0.0,0.0,14.0,6000.0,1990.044998,2161.428274,0.0,12.0,0.9767389373333334,0.3395150616142164,0.093645,0.5549594044806083,0.0,0.4432639863556416,2,Revolvers,1.223379840359119,-0.0738253103742602,True,False,False,1,0.12154950137239673,0,25.99
C10080,1727.638449,1.0,606.11,606.11,0.0,0.0,1.0,1.0,0.0,0.0,0.0,17.0,11000.0,2959.920544,623.656993,0.0,12.0,0.1570580408181818,1.712284338990773,0.055100909090909,0.0,0.0,0.9983528520366984,1,Dormant/Low Engagement,0.1504937153521166,0.7083770927901273,False,False,False,0,0.14590207095628704,0,19.81
C10081,578.809679,1.0,320.0,0.0,320.0,0.0,0.75,0.0,0.666667,0.0,0.0,8.0,1500.0,1438.910569,190.186542,0.0,12.0,0.3858731193333333,2.481694633800689,0.2133333333333333,0.9968847352024922,0.0,0.0,1,Dormant/Low Engagement,-1.2089221359375846,-0.0800321445278746,False,False,False,0,0.19782089736037278,0,6.65
C10082,1205.716678,1.0,0.0,0.0,0.0,38.325801,0.0,0.0,0.0,0.083333,1.0,0.0,1200.0,29.278671,8242.687678,0.0,12.0,1.0,0.0242630863845572,0.0,0.0,0.974571401609849,0.0,2,Revolvers,0.3878111247116128,-2.027820519109804,False,False,False,0,0.17127145101433977,0,13.38
C10083,6593.820644,1.0,388.66,388.66,0.0,4621.93458,0.583333,0.583333,0.0,0.416667,7.0,7.0,7000.0,1624.583114,2503.40234,0.0,12.0,0.9419743777142856,0.2463422739901279,0.0555228571428571,0.0,0.9222482996619412,0.9974336601139456,0,Cash Advance Users,3.349047178198856,-1.129985565667449,True,False,True,1,0.10281409501110655,0,30.74
C10084,17.357563,0.909091,244.85,40.21,204.64,0.0,0.666667,0.166667,0.583333,0.0,0.0,13.0,5000.0,357.802082,121.523416,0.181818,12.0,0.0034715125999999,19.49071791282972,0.04897,0.8323774659345129,0.0,0.1635550132194427,1,Dormant/Low Engagement,-1.4013652877124552,-0.0718440715187452,False,False,False,0,0.20544065701891379,0,4.72
C10085,81.584711,0.272727,0.0,0.0,0.0,2985.300006,0.0,0.0,0.0,0.166667,5.0,0.0,9500.0,116.569033,164.692136,0.0,12.0,0.0085878643157894,1.4115086386873716,0.0,0.0,0.999665137461745,0.0,2,Revolvers,0.674767776090233,-0.968106404631633,False,False,True,1,0.1178453829058495,0,26.93
C10086,3.78631,0.636364,133.05,28.2,104.85,0.0,0.416667,0.166667,0.25,0.0,0.0,5.0,12000.0,210.053432,99.533735,0.444444,12.0,0.0003155258333333,43.88629904874527,0.0110875,0.7821708317791868,0.0,0.2103692651995523,1,Dormant/Low Engagement,-0.7680770539032462,0.3413459734413203,False,False,False,0,0.13597541718416195,0,22.33
C10087,42.46443,0.545455,396.0,0.0,396.0,0.0,0.5,0.0,0.416667,0.0,0.0,12.0,1200.0,725.606194,140.809454,1.0,12.0,0.035387025,16.694253070844365,0.33,0.9974811083123426,0.0,0.0,1,Dormant/Low Engagement,-1.821284881908668,0.1999469983363062,False,False,False,0,0.20972212074784108,0,3.63
C10088,1935.362486,1.0,4915.6,4515.34,400.26,293.844792,1.0,1.0,0.333333,0.083333,1.0,50.0,9000.0,4921.066897,594.756686,0.0,12.0,0.2150402762222222,2.541397559898813,0.5461777777777779,0.0814099174226091,0.0563953373906125,0.9183866899890168,3,Transactors,0.3895566998707577,2.740980026302604,False,True,False,1,0.08792518161580165,0,34.51
C10089,134.917202,1.0,1247.8,1247.8,0.0,0.0,1.0,1.0,0.0,0.0,0.0,22.0,16500.0,1275.229436,171.357189,1.0,12.0,0.0081768001212121,9.382399116779936,0.0756242424242424,0.0,0.0,0.9991992312620116,1,Dormant/Low Engagement,-0.0460055577166285,1.1459093668026514,False,False,False,0,0.12443533000282292,0,25.26
C10090,7069.950386,1.0,1603.78,1445.14,158.64,5626.004046,1.0,0.833333,1.0,0.75,23.0,23.0,11000.0,4589.873897,1876.262988,0.0,12.0,0.6427227623636365,0.6491169710492719,0.1457981818181818,0.0988546716683906,0.7780627951559764,0.900522189957502,0,Cash Advance Users,4.016900407722492,0.3523372601298809,True,False,True,1,0.045863115107609986,0,45.17
C10092,8181.251131,1.0,2258.01,1318.78,939.23,5251.228934,1.0,0.75,1.0,0.75,21.0,60.0,13500.0,3021.575846,2074.581541,0.0,12.0,0.6060186022962963,0.3692841734656849,0.16726,0.4157706251853688,0.6992093034785996,0.5837867030247763,0,Cash Advance Users,4.122198376613066,0.6896636068818135,True,False,True,1,0.02780165436856541,0,49.75
C10093,4037.305658,1.0,45.0,45.0,0.0,104.238064,0.083333,0.083333,0.0,0.083333,1.0,1.0,4500.0,1073.844885,968.941265,0.0,12.0,0.8971790351111112,0.2659147117486469,0.01,0.0,0.6938192707275567,0.9782608695652174,2,Revolvers,1.1803376801136705,-1.248544692705933,False,False,False,0,0.1610625694490354,0,15.97
C10094,6110.265264,1.0,0.0,0.0,0.0,2717.253917,0.0,0.0,0.0,0.416667,14.0,0.0,6500.0,1502.205631,2864.380327,0.0,12.0,0.9400408098461538,0.2458092663476962,0.0,0.0,0.9996321167813844,0.0,0,Cash Advance Users,2.8136274563802623,-1.396172993250665,True,False,False,1,0.1471635194858773,0,19.49
C10095,9381.255094,1.0,5100.07,1147.83,3952.24,370.737197,1.0,0.25,0.916667,0.083333,1.0,46.0,9000.0,6409.496345,9827.045323,0.0,12.0,1.0,0.6831509355462851,0.5666744444444444,0.7747864663688206,0.0677540680167353,0.2250174963292015,0,Cash Advance Users,3.0135891628485414,2.8045657689317967,True,True,False,1,-0.01412155832410189,1,60.38
C10096,1977.00709,1.0,1032.04,226.9,805.14,4335.919227,0.909091,0.090909,0.818182,0.545455,21.0,17.0,4000.0,3056.424974,910.707525,0.090909,11.0,0.4942517725,1.5452042560676564,0.25801,0.77938898784171,0.8075902691149269,0.219642995430961,2,Revolvers,1.3715423374037292,-0.2874479990450863,False,False,True,1,0.10095727223447387,0,31.21
C10097,1321.47608,1.0,45.65,45.65,0.0,495.657934,0.083333,0.083333,0.0,0.083333,1.0,1.0,1800.0,440.840439,312.560636,0.0,12.0,0.7341533777777778,0.3333447354299217,0.0253611111111111,0.0,0.9139787617416638,0.9785637727759914,2,Revolvers,0.3205964297065169,-1.6797966182013588,False,False,False,0,0.1855754822073712,0,9.76
C10098,1307.717841,1.0,405.6,405.6,0.0,0.0,0.166667,0.166667,0.0,0.0,0.0,2.0,2400.0,0.0,312.343947,0.0,12.0,0.54488243375,0.0,0.169,0.0,0.0,0.9975405804230202,1,Dormant/Low Engagement,-0.802594271963436,-0.4528438458066772,False,False,False,0,0.1816892178215831,0,10.74
C10099,2329.485768,1.0,213.34,213.34,0.0,0.0,0.25,0.25,0.0,0.0,0.0,3.0,2400.0,0.0,312.343947,0.0,12.0,0.97061907,0.0,0.0888916666666666,0.0,0.0,0.9953345152561353,2,Revolvers,-0.1410036645164966,-0.8580528006712443,False,False,False,0,0.15885564348406983,0,16.53
C10100,1139.782882,1.0,0.0,0.0,0.0,120.612912,0.0,0.0,0.0,0.083333,1.0,0.0,1200.0,151.823651,2906.110765,0.0,12.0,0.9498190683333332,0.1330872450801729,0.0,0.0,0.9917771889221764,0.0,2,Revolvers,0.3743444753563916,-2.000804772887276,False,False,False,0,0.17878732257197405,0,11.48
C10101,1619.955708,1.0,739.44,739.44,0.0,0.0,0.666667,0.666667,0.0,0.0,0.0,11.0,6000.0,417.128532,389.138517,0.0,12.0,0.269992618,0.2573349351504921,0.12324,0.0,0.0,0.9986494516773812,1,Dormant/Low Engagement,-0.5569679440828527,0.0542439657093757,False,False,False,0,0.1911500214288992,0,8.34
C10102,3505.671311,1.0,0.0,0.0,0.0,1713.984305,0.0,0.0,0.0,0.5,6.0,0.0,4000.0,0.0,312.343947,0.0,12.0,0.87641782775,0.0,0.0,0.0,0.9994169042847304,0.0,2,Revolvers,1.4889405642477405,-1.78068595961678,False,False,False,0,0.17358410183419087,0,12.8
C10103,4.708041,0.363636,79.0,0.0,79.0,0.0,0.25,0.0,0.166667,0.0,0.0,3.0,7000.0,217.820198,121.781205,1.0,12.0,0.0006725772857142,38.16023711112096,0.0112857142857142,0.9875,0.0,0.0,1,Dormant/Low Engagement,-1.2562929874946749,-0.0266647065174321,False,False,False,0,0.17953770657571366,0,11.29
C10104,0.0,0.0,0.0,0.0,0.0,89.849004,0.0,0.0,0.0,0.142857,1.0,0.0,3000.0,138.021428,312.343947,0.0,7.0,0.0,138.021428,0.0,0.0,0.9889927246753304,0.0,2,Revolvers,-0.6246670713196903,-1.3252635773174395,False,False,False,0,0.10527053507989959,0,30.11
C10105,4.875885,0.666667,20.0,20.0,0.0,0.0,0.111111,0.111111,0.0,0.0,0.0,1.0,1500.0,26.487919,60.913577,0.0,9.0,0.00325059,4.507902894627788,0.0133333333333333,0.0,0.0,0.9523809523809524,1,Dormant/Low Engagement,-1.6337155764787752,-0.5975163688702513,False,False,False,0,0.19725571023443428,0,6.79
C10106,23.394411,0.272727,1346.28,0.0,1346.28,0.0,1.0,0.0,1.0,0.0,0.0,12.0,2000.0,712.149153,54.79166,0.0,12.0,0.0116972055,29.19312759795676,0.67314,0.9992577637907488,0.0,0.0,1,Dormant/Low Engagement,-1.893306455770492,1.098921765563435,False,False,False,0,0.16022355984607062,0,16.18
C10107,3539.801912,1.0,2823.8,1540.41,1283.39,0.0,0.916667,0.916667,0.833333,0.0,0.0,75.0,5700.0,9172.788366,2103.796148,0.083333,12.0,0.6210178792982456,2.5905963095288795,0.4954035087719298,0.4543295100538091,0.0,0.5453164825828377,3,Transactors,1.0946255684997122,2.344092798877489,False,True,False,1,0.075812605528228,0,37.58
C10108,0.62424,0.090909,389.96,0.0,389.96,0.0,1.0,0.0,1.0,0.0,0.0,31.0,4500.0,0.0,312.343947,0.0,12.0,0.00013872,0.0,0.0866577777777777,0.9974421935747902,0.0,0.0,1,Dormant/Low Engagement,-1.5287743450148457,-0.0419126739824734,False,False,False,0,0.2035837130180561,0,5.19
C10109,862.07238,1.0,0.0,0.0,0.0,920.309805,0.0,0.0,0.0,0.083333,1.0,0.0,4000.0,2236.890255,214.828158,0.083333,12.0,0.215518095,2.591775970168342,0.0,0.0,0.9989145887793954,0.0,2,Revolvers,0.3326886061121448,-1.11601650112219,False,False,False,0,0.18597539855143524,0,9.65
C10110,2441.542991,1.0,808.0,808.0,0.0,959.857263,0.25,0.25,0.0,0.333333,6.0,4.0,4000.0,532.741699,1026.976,0.0,12.0,0.61038574775,0.2181094461645036,0.202,0.0,0.5426425766950084,0.9987639060568604,2,Revolvers,0.43220980822358,-0.6051853842749078,False,False,False,0,0.16817514876794482,0,14.17
C10111,408.656365,1.0,941.64,0.0,941.64,0.0,1.0,0.0,1.0,0.0,0.0,12.0,2500.0,1097.78942,176.610605,0.083333,12.0,0.163462546,2.679781186849129,0.376656,0.9989391496223372,0.0,0.0,1,Dormant/Low Engagement,-1.446529931640074,0.508502665779747,False,False,False,0,0.1986365001484593,0,6.44
C10112,4986.400804,1.0,0.0,0.0,0.0,5439.467563,0.0,0.0,0.0,0.583333,40.0,0.0,8000.0,1241.538024,1439.230899,0.0,12.0,0.6233001005,0.248934880670561,0.0,0.0,0.9998161922686938,0.0,0,Cash Advance Users,2.974004009325843,-1.251083908258391,True,False,True,1,0.14347242508275643,0,20.43
C10113,1246.624558,1.0,423.7,177.64,246.06,412.399058,0.666667,0.166667,0.5,0.083333,2.0,10.0,2000.0,577.050373,498.365419,0.0,12.0,0.623312279,0.4625192485189924,0.2118499999999999,0.5793736755356722,0.4926526365772114,0.4182717212149752,2,Revolvers,-0.3014373462267372,-0.7437074141045106,False,False,False,0,0.168422541643643,0,14.1
C10114,6644.201651,1.0,4478.75,2721.59,1757.16,7205.520805,1.0,0.916667,1.0,0.583333,21.0,64.0,9000.0,10857.94321,2469.571326,0.083333,12.0,0.7382446278888889,1.633952403591251,0.4976388888888889,0.392245102963335,0.6166327614689799,0.6075316702941013,0,Cash Advance Users,4.707349036164161,2.5108703396625707,True,True,True,1,-0.032965430138095164,1,65.16
C10115,156.216753,0.818182,1354.86,585.63,769.23,0.0,0.916667,0.333333,0.833333,0.0,0.0,34.0,5500.0,858.976682,108.319927,0.0,12.0,0.028403046,5.463645989432182,0.2463381818181818,0.5673373357131268,0.0,0.431925125012907,1,Dormant/Low Engagement,-1.2370843574203212,0.6214018227195249,False,False,False,0,0.20895290284502843,0,3.83
C10116,3393.351236,1.0,0.0,0.0,0.0,1008.348672,0.0,0.0,0.0,0.083333,2.0,0.0,4200.0,0.0,312.343947,0.0,12.0,0.8079407704761905,0.0,0.0,0.0,0.9990092620838164,0.0,2,Revolvers,1.2587255723167377,-1.7060533459485197,False,False,False,0,0.17571086074538356,0,12.26
C10117,5322.994094,1.0,2812.2,857.12,1955.08,2510.352951,1.0,0.25,1.0,0.333333,8.0,81.0,8500.0,1509.423237,1834.031569,0.0,12.0,0.6262345992941176,0.2835133192016648,0.3308470588235294,0.6949665860941276,0.4715559277997684,0.3046779468221243,0,Cash Advance Users,1.9021246896847488,0.7666243730003702,True,True,False,1,0.0801976603208171,0,36.47
C10118,6458.56209,1.0,0.0,0.0,0.0,3360.228794,0.0,0.0,0.0,0.25,11.0,0.0,7000.0,1277.76778,2760.115734,0.0,12.0,0.9226517271428571,0.197810279117543,0.0,0.0,0.9997024897555962,0.0,0,Cash Advance Users,3.047085049299481,-1.3943036988406607,True,False,True,1,0.14586376045686444,0,19.82
C10119,175.341651,0.818182,1508.9,1252.36,256.54,0.0,0.666667,0.416667,0.333333,0.0,0.0,14.0,5000.0,1884.227778,136.639824,1.0,12.0,0.0350683302,10.685097748120777,0.30178,0.1699052917411749,0.0,0.8294324127425656,1,Dormant/Low Engagement,-1.1119775165200634,0.8158090042129583,False,False,False,0,0.19199476904279728,0,8.13
C10120,680.195157,1.0,1045.57,667.95,377.62,0.0,1.0,0.583333,1.0,0.0,0.0,25.0,3000.0,552.432305,207.720441,0.0,12.0,0.226731719,0.8109750918267319,0.3485233333333333,0.3608167633316453,0.0,0.6382277344085919,1,Dormant/Low Engagement,-1.2289230848932189,0.3489816950613133,False,False,False,0,0.1983774836049204,0,6.51
C10121,223.763616,0.636364,2309.78,0.0,2309.78,0.0,0.583333,0.0,0.5,0.0,0.0,12.0,6500.0,1206.81188,99.372848,0.333333,12.0,0.0344251716923076,5.369249264970002,0.3553507692307692,0.9995672456919308,0.0,0.0,1,Dormant/Low Engagement,-1.1497727971958522,1.2316209828201654,False,False,False,0,0.18547137980125827,0,9.78
C10122,1785.626943,1.0,0.0,0.0,0.0,576.206382,0.0,0.0,0.0,0.25,10.0,0.0,1800.0,687.691735,2439.136113,0.0,12.0,0.9920149683333334,0.3849106483557603,0.0,0.0,0.9982675174232568,0.0,2,Revolvers,0.7962495537693665,-1.910926453093452,False,False,False,0,0.18348737294770068,0,10.29
C10123,54.933231,0.272727,495.0,0.0,495.0,0.0,0.166667,0.0,0.166667,0.0,0.0,2.0,7000.0,1969.845566,147.049952,1.0,12.0,0.0078476044285714,35.21780399204902,0.0707142857142857,0.997983870967742,0.0,0.0,1,Dormant/Low Engagement,-1.039182562248097,0.4304146268175568,False,False,False,0,0.1784928448993623,0,11.55
C10124,2662.629852,1.0,0.0,0.0,0.0,509.023801,0.0,0.0,0.0,0.333333,4.0,0.0,3000.0,932.418855,709.207016,0.0,12.0,0.887543284,0.3500557159996869,0.0,0.0,0.9980393071891168,0.0,2,Revolvers,1.0392009144996035,-1.7069519175902843,False,False,False,0,0.19592283102218555,0,7.13
C10125,8504.876253,1.0,6724.26,4100.08,2624.18,1686.599777,1.0,0.916667,1.0,0.5,10.0,85.0,17000.0,1888.756861,2167.446204,0.0,12.0,0.5002868384117647,0.2220531788637109,0.3955447058823529,0.390197553700526,0.2005026024817436,0.6096537531634464,0,Cash Advance Users,3.1800615057660075,2.9910220682374,True,True,False,1,-0.010938932290344483,1,59.57
C10126,1464.324632,1.0,1174.39,1174.39,0.0,0.0,0.25,0.25,0.0,0.0,0.0,8.0,9000.0,0.0,312.343947,0.0,12.0,0.1627027368888889,0.0,0.1304877777777777,0.0,0.0,0.9991492185572448,1,Dormant/Low Engagement,-0.4477569606020108,0.408767783035504,False,False,False,0,0.16398704866203961,0,15.23
C10127,2114.158683,1.0,5580.85,0.0,5580.85,0.0,1.0,0.0,1.0,0.0,0.0,75.0,8500.0,3564.977774,630.00413,0.0,12.0,0.2487245509411765,1.6854422330828025,0.6565705882352941,0.9998208479267626,0.0,0.0,3,Transactors,-0.0112369002936884,3.0188862005207038,False,True,False,1,0.09398282200727143,0,32.98
C10128,2876.396444,1.0,0.0,0.0,0.0,998.84867,0.0,0.0,0.0,0.166667,2.0,0.0,3200.0,1065.426905,1412.648089,0.0,12.0,0.89887388875,0.3702746304638166,0.0,0.0,0.9989998486470958,0.0,2,Revolvers,1.246745717859043,-1.6917894960234807,False,False,False,0,0.19696299032695114,0,6.87
C10130,14224.11541,1.0,0.0,0.0,0.0,4614.427403,0.0,0.0,0.0,0.333333,9.0,0.0,19000.0,3066.614272,3406.258999,0.0,12.0,0.7486376531578948,0.2155774616664428,0.0,0.0,0.9997833353419556,0.0,0,Cash Advance Users,6.375181979083699,-0.0246149116679619,True,False,True,1,0.014477024310744047,0,53.13
C10131,2392.917738,1.0,12462.44,12462.44,0.0,0.0,0.916667,0.916667,0.0,0.0,0.0,217.0,2800.0,11628.71557,2000.990921,0.0,12.0,0.8546134778571429,4.857608674438086,1.0,0.0,0.0,0.999919765329636,3,Transactors,1.3666536729090877,5.722145917548981,False,True,False,1,-0.04419379731258133,1,68.0
C10132,57.453201,0.75,0.0,0.0,0.0,272.713302,0.0,0.0,0.0,0.125,1.0,0.0,1200.0,385.853874,84.697292,0.166667,8.0,0.0478776675,6.601073463880961,0.0,0.0,0.9963465421932618,0.0,2,Revolvers,-0.6379469504398,-1.4864632730670122,False,False,False,0,0.18019624341019574,0,11.12
C10133,4245.855092,1.0,1957.3,1077.3,880.0,0.0,0.833333,0.166667,0.583333,0.0,0.0,19.0,5000.0,1004.35474,1086.428906,0.0,12.0,0.8491710184,0.236493762617884,0.39146,0.449369350967676,0.0,0.5501200020425879,3,Transactors,0.4510803680394646,0.6108828369668483,False,False,False,0,0.1374999390546477,0,21.94
C10134,11167.23403,1.0,150.64,150.64,0.0,8362.154254,0.083333,0.083333,0.0,0.5,14.0,1.0,17000.0,2606.059389,2894.077159,0.0,12.0,0.6568961194117647,0.2333457001348314,0.0088611764705882,0.0,0.982188904796618,0.993405433922448,0,Cash Advance Users,6.142547774194189,-0.2993306202489332,True,False,True,1,0.004520157430428662,0,55.65
C10135,69.405545,0.090909,0.0,0.0,0.0,2799.714934,0.0,0.0,0.0,0.083333,3.0,0.0,13000.0,0.0,312.343947,0.0,12.0,0.005338888076923,0.0,0.0,0.0,0.9996429483101404,0.0,2,Revolvers,0.9336016895971794,-0.7137922662262243,False,False,True,1,0.09449162058087363,0,32.85
C10136,116.654149,0.272727,907.0,907.0,0.0,273.558033,0.25,0.25,0.0,0.083333,1.0,8.0,5000.0,0.0,312.343947,0.0,12.0,0.0233308298,0.0,0.1814,0.0,0.2315231460154611,0.998898678414097,1,Dormant/Low Engagement,-1.0441496551571012,-0.0368889120089505,False,False,False,0,0.1621120258418633,0,15.7
C10137,4637.848144,1.0,1271.12,351.54,919.58,0.0,0.833333,0.25,0.833333,0.0,0.0,33.0,5000.0,1906.032044,3572.279251,0.0,12.0,0.9275696288,0.4108847681218685,0.254224,0.722872056095337,0.0,0.2763418545420243,2,Revolvers,0.7141467172020259,0.3192367581141083,False,False,False,0,0.12554307887890093,0,24.97
C10138,24.28497,0.636364,250.6,0.0,250.6,0.0,0.583333,0.0,0.5,0.0,0.0,7.0,3000.0,319.762903,173.632006,0.0,12.0,0.00809499,12.64636276016938,0.0835333333333333,0.9960254372019078,0.0,0.0,1,Dormant/Low Engagement,-1.622367141566304,-0.1545853882420185,False,False,False,0,0.2203305105584749,0,0.95
C10139,9354.06045,1.0,796.33,796.33,0.0,13748.47131,0.083333,0.083333,0.0,0.666667,16.0,1.0,13000.0,10664.65866,2600.875721,0.083333,12.0,0.7195431115384616,1.139988214613835,0.0612561538461538,0.0,0.945184869296142,0.9987458141547414,0,Cash Advance Users,7.53165550188592,0.5903368481088557,True,False,True,1,-0.046573589349726996,1,68.61
C10140,231.108995,1.0,440.0,0.0,440.0,0.0,0.916667,0.0,0.916667,0.0,0.0,22.0,4000.0,554.116542,185.091037,0.0,12.0,0.0577772487499999,2.3873117972011384,0.11,0.9977324263038548,0.0,0.0,1,Dormant/Low Engagement,-1.409905463964374,0.0235365099716098,False,False,False,0,0.21445815862281492,0,2.43
C10141,1562.633343,1.0,1330.62,1169.63,160.99,0.0,0.5,0.166667,0.25,0.0,0.0,8.0,2000.0,1020.783647,709.610053,0.0,12.0,0.7813166715,0.6528280121230441,0.66531,0.1208978537420585,0.0,0.8783511812679294,3,Transactors,-0.6514503696385532,0.6179803287994341,False,False,False,0,0.16249822375162531,0,15.61
C10142,2494.868559,1.0,5491.79,1390.5,4101.29,0.0,1.0,0.5,1.0,0.0,0.0,52.0,17000.0,1015.311953,615.92402,0.0,12.0,0.1467569740588235,0.4067970443951572,0.3230464705882352,0.7466679046531908,0.0,0.253150038505022,3,Transactors,0.6586485735350147,2.7591957266727025,False,True,False,1,0.0632082506193854,0,40.78
C10143,706.132889,1.0,897.86,714.52,183.34,586.268966,0.916667,0.333333,0.916667,0.25,3.0,18.0,1200.0,972.358048,184.524376,0.0,12.0,0.5884440741666667,1.375071168553723,0.7482166666666666,0.203969472442872,0.3947596332856119,0.7949180072536324,3,Transactors,-0.7138258045382642,0.3132129170847252,False,False,False,0,0.1275404665806944,0,24.47
C10144,19043.13856,1.0,22009.92,9449.07,12560.85,0.0,1.0,0.75,1.0,0.0,0.0,216.0,18000.0,23018.57583,18621.01331,0.0,12.0,1.0,1.208696090793408,1.0,0.5706644701811647,0.0,0.4292900978241709,0,Cash Advance Users,8.695299553046944,11.387627805738065,True,True,False,1,-0.14256615302514708,1,92.94
C10145,2235.103331,1.0,720.6,720.6,0.0,723.308724,1.0,1.0,0.0,0.083333,1.0,12.0,2500.0,1061.292471,689.118919,0.0,12.0,0.8940413323999999,0.4746169178708674,0.28824,0.0,0.5005912913292093,0.9986141906873616,2,Revolvers,0.4274579981961217,-0.6453088886979106,False,False,False,0,0.16594596061139216,0,14.73
C10146,947.13081,1.0,197.06,148.66,48.4,0.0,0.333333,0.25,0.166667,0.0,0.0,5.0,1000.0,492.200419,509.384182,0.0,12.0,0.94713081,0.5191271223429602,0.19706,0.2443703928102595,0.0,0.7505806321316773,2,Revolvers,-0.6578448550411212,-0.7064185203339822,False,False,False,0,0.16063628395494217,0,16.08
C10147,764.042156,0.818182,0.0,0.0,0.0,1307.102516,0.0,0.0,0.0,0.166667,3.0,0.0,7500.0,1566.806897,172.959728,0.0,12.0,0.1018722874666666,2.048000733962169,0.0,0.0,0.9992355339220218,0.0,2,Revolvers,0.5348766161361954,-0.897915063489748,False,False,False,0,0.16665779818140147,0,14.55
C10148,5347.814547,1.0,0.0,0.0,0.0,4002.353384,0.0,0.0,0.0,0.5,9.0,0.0,7000.0,0.0,312.343947,0.0,12.0,0.7639735067142857,0.0,0.0,0.0,0.9997502094109412,0.0,0,Cash Advance Users,2.627115286655945,-1.5284042773450182,True,False,True,1,0.13905697103442355,0,21.55
C10149,10598.46777,1.0,2084.48,1300.48,784.0,0.0,0.666667,0.416667,0.583333,0.0,0.0,13.0,21500.0,3219.621433,3068.125648,0.0,12.0,0.4929519893023255,0.3037531225966453,0.0969525581395348,0.3759326390087654,0.0,0.6235878550741316,0,Cash Advance Users,3.607705655568398,2.034919887417721,True,False,False,1,0.011941697204546187,0,53.77
C10150,2163.678757,1.0,5779.36,3436.53,2342.83,0.0,1.0,1.0,1.0,0.0,0.0,97.0,6500.0,4416.41268,546.439139,0.0,12.0,0.3328736549230769,2.040216205623345,0.8891323076923077,0.4053086658962417,0.0,0.5945183344981975,3,Transactors,-0.0193399082208655,3.3144979578432765,False,True,False,1,0.08804927758018144,0,34.48
C10151,3057.400553,1.0,1025.0,1025.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,2.0,7500.0,698.854095,819.682666,0.0,12.0,0.4076534070666666,0.2285031286416982,0.1366666666666666,0.0,0.0,0.9990253411306044,1,Dormant/Low Engagement,0.0962699241467776,0.2576230800715702,False,False,False,0,0.17467731241768486,0,12.52
C10152,19.354559,0.909091,689.7,0.0,689.7,0.0,0.833333,0.0,0.833333,0.0,0.0,10.0,10000.0,746.691026,312.343947,0.0,12.0,0.0019354558999999,36.68421536423364,0.06897,0.998552193426958,0.0,0.0,1,Dormant/Low Engagement,-0.9126556483651848,0.5359641068989835,False,False,False,0,0.16460989709055657,0,15.07
