CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,UTILIZATION_RATIO,PAYMENT_TO_BALANCE,SPEND_VELOCITY,INSTALLMENT_FREQUENCY,CASH_ADVANCE_RATIO,PURCHASE_TYPE_RATIO,CLUSTER_ID,SEGMENT_NAME,PC1,PC2
C10092,8181.251131,1.0,2258.01,1318.78,939.23,5251.228934,1.0,0.75,1.0,0.75,21.0,60.0,13500.0,3021.575846,2074.581541,0.0,12.0,0.6060186022962963,0.3692841734656849,0.16726,0.4157706251853688,0.6992093034785996,0.5837867030247763,0,Cash Advance Users,4.122198376613066,0.6896636068818135
C10093,4037.305658,1.0,45.0,45.0,0.0,104.238064,0.083333,0.083333,0.0,0.083333,1.0,1.0,4500.0,1073.844885,968.941265,0.0,12.0,0.8971790351111112,0.2659147117486469,0.01,0.0,0.6938192707275567,0.9782608695652174,2,Revolvers,1.1803376801136705,-1.248544692705933
C10094,6110.265264,1.0,0.0,0.0,0.0,2717.253917,0.0,0.0,0.0,0.416667,14.0,0.0,6500.0,1502.205631,2864.380327,0.0,12.0,0.9400408098461538,0.2458092663476962,0.0,0.0,0.9996321167813844,0.0,0,Cash Advance Users,2.8136274563802623,-1.396172993250665
C10095,9381.255094,1.0,5100.07,1147.83,3952.24,370.737197,1.0,0.25,0.916667,0.083333,1.0,46.0,9000.0,6409.496345,9827.045323,0.0,12.0,1.0,0.6831509355462851,0.5666744444444444,0.7747864663688206,0.0677540680167353,0.2250174963292015,0,Cash Advance Users,3.0135891628485414,2.8045657689317967
C10096,1977.00709,1.0,1032.04,226.9,805.14,4335.919227,0.909091,0.090909,0.818182,0.545455,21.0,17.0,4000.0,3056.424974,910.707525,0.090909,11.0,0.4942517725,1.5452042560676564,0.25801,0.77938898784171,0.8075902691149269,0.219642995430961,2,Revolvers,1.3715423374037292,-0.28744799904508633
C10097,1321.47608,1.0,45.65,45.65,0.0,495.657934,0.083333,0.083333,0.0,0.083333,1.0,1.0,1800.0,440.840439,312.560636,0.0,12.0,0.7341533777777778,0.3333447354299217,0.0253611111111111,0.0,0.9139787617416638,0.9785637727759914,2,Revolvers,0.3205964297065169,-1.6797966182013588
C10098,1307.717841,1.0,405.6,405.6,0.0,0.0,0.166667,0.166667,0.0,0.0,0.0,2.0,2400.0,0.0,312.343947,0.0,12.0,0.54488243375,0.0,0.169,0.0,0.0,0.9975405804230202,1,Dormant/Low Engagement,-0.802594271963436,-0.4528438458066772
C10099,2329.485768,1.0,213.34,213.34,0.0,0.0,0.25,0.25,0.0,0.0,0.0,3.0,2400.0,0.0,312.343947,0.0,12.0,0.97061907,0.0,0.0888916666666666,0.0,0.0,0.9953345152561353,2,Revolvers,-0.14100366451649662,-0.8580528006712443
C10100,1139.782882,1.0,0.0,0.0,0.0,120.612912,0.0,0.0,0.0,0.083333,1.0,0.0,1200.0,151.823651,2906.110765,0.0,12.0,0.9498190683333332,0.1330872450801729,0.0,0.0,0.9917771889221764,0.0,2,Revolvers,0.3743444753563916,-2.000804772887276
C10101,1619.955708,1.0,739.44,739.44,0.0,0.0,0.666667,0.666667,0.0,0.0,0.0,11.0,6000.0,417.128532,389.138517,0.0,12.0,0.269992618,0.2573349351504921,0.12324,0.0,0.0,0.9986494516773812,1,Dormant/Low Engagement,-0.5569679440828527,0.05424396570937573
C10102,3505.671311,1.0,0.0,0.0,0.0,1713.984305,0.0,0.0,0.0,0.5,6.0,0.0,4000.0,0.0,312.343947,0.0,12.0,0.87641782775,0.0,0.0,0.0,0.9994169042847304,0.0,2,Revolvers,1.4889405642477405,-1.78068595961678
C10103,4.708041,0.363636,79.0,0.0,79.0,0.0,0.25,0.0,0.166667,0.0,0.0,3.0,7000.0,217.820198,121.781205,1.0,12.0,0.0006725772857142,38.16023711112096,0.0112857142857142,0.9875,0.0,0.0,1,Dormant/Low Engagement,-1.2562929874946747,-0.026664706517432173
C10104,0.0,0.0,0.0,0.0,0.0,89.849004,0.0,0.0,0.0,0.142857,1.0,0.0,3000.0,138.021428,312.343947,0.0,7.0,0.0,138.021428,0.0,0.0,0.9889927246753304,0.0,2,Revolvers,-0.6246670713196903,-1.3252635773174395
C10105,4.875885,0.666667,20.0,20.0,0.0,0.0,0.111111,0.111111,0.0,0.0,0.0,1.0,1500.0,26.487919,60.913577,0.0,9.0,0.00325059,4.507902894627788,0.0133333333333333,0.0,0.0,0.9523809523809524,1,Dormant/Low Engagement,-1.6337155764787752,-0.5975163688702513
C10106,23.394411,0.272727,1346.28,0.0,1346.28,0.0,1.0,0.0,1.0,0.0,0.0,12.0,2000.0,712.149153,54.79166,0.0,12.0,0.0116972055,29.19312759795676,0.67314,0.9992577637907488,0.0,0.0,1,Dormant/Low Engagement,-1.8933064557704922,1.098921765563435
C10107,3539.801912,1.0,2823.8,1540.41,1283.39,0.0,0.916667,0.916667,0.833333,0.0,0.0,75.0,5700.0,9172.788366,2103.796148,0.083333,12.0,0.6210178792982456,2.5905963095288795,0.4954035087719298,0.4543295100538091,0.0,0.5453164825828377,3,Transactors,1.0946255684997122,2.344092798877489
C10108,0.62424,0.090909,389.96,0.0,389.96,0.0,1.0,0.0,1.0,0.0,0.0,31.0,4500.0,0.0,312.343947,0.0,12.0,0.00013872,0.0,0.0866577777777777,0.9974421935747902,0.0,0.0,1,Dormant/Low Engagement,-1.5287743450148457,-0.04191267398247346
C10109,862.07238,1.0,0.0,0.0,0.0,920.309805,0.0,0.0,0.0,0.083333,1.0,0.0,4000.0,2236.890255,214.828158,0.083333,12.0,0.215518095,2.591775970168342,0.0,0.0,0.9989145887793954,0.0,2,Revolvers,0.33268860611214485,-1.1160165011221899
C10110,2441.542991,1.0,808.0,808.0,0.0,959.857263,0.25,0.25,0.0,0.333333,6.0,4.0,4000.0,532.741699,1026.976,0.0,12.0,0.61038574775,0.2181094461645036,0.202,0.0,0.5426425766950084,0.9987639060568604,2,Revolvers,0.43220980822358,-0.6051853842749078
C10111,408.656365,1.0,941.64,0.0,941.64,0.0,1.0,0.0,1.0,0.0,0.0,12.0,2500.0,1097.78942,176.610605,0.083333,12.0,0.163462546,2.679781186849129,0.376656,0.9989391496223372,0.0,0.0,1,Dormant/Low Engagement,-1.446529931640074,0.508502665779747
C10112,4986.400804,1.0,0.0,0.0,0.0,5439.467563,0.0,0.0,0.0,0.583333,40.0,0.0,8000.0,1241.538024,1439.230899,0.0,12.0,0.6233001005,0.248934880670561,0.0,0.0,0.9998161922686938,0.0,0,Cash Advance Users,2.974004009325843,-1.2510839082583913
C10113,1246.624558,1.0,423.7,177.64,246.06,412.399058,0.666667,0.166667,0.5,0.083333,2.0,10.0,2000.0,577.050373,498.365419,0.0,12.0,0.623312279,0.4625192485189924,0.2118499999999999,0.5793736755356722,0.4926526365772114,0.4182717212149752,2,Revolvers,-0.3014373462267372,-0.7437074141045106
C10114,6644.201651,1.0,4478.75,2721.59,1757.16,7205.520805,1.0,0.916667,1.0,0.583333,21.0,64.0,9000.0,10857.94321,2469.571326,0.083333,12.0,0.7382446278888889,1.633952403591251,0.4976388888888889,0.392245102963335,0.6166327614689799,0.6075316702941013,0,Cash Advance Users,4.707349036164161,2.5108703396625707
C10115,156.216753,0.818182,1354.86,585.63,769.23,0.0,0.916667,0.333333,0.833333,0.0,0.0,34.0,5500.0,858.976682,108.319927,0.0,12.0,0.028403046,5.463645989432182,0.2463381818181818,0.5673373357131268,0.0,0.431925125012907,1,Dormant/Low Engagement,-1.2370843574203212,0.6214018227195249
C10116,3393.351236,1.0,0.0,0.0,0.0,1008.348672,0.0,0.0,0.0,0.083333,2.0,0.0,4200.0,0.0,312.343947,0.0,12.0,0.8079407704761905,0.0,0.0,0.0,0.9990092620838164,0.0,2,Revolvers,1.2587255723167377,-1.7060533459485197
C10117,5322.994094,1.0,2812.2,857.12,1955.08,2510.352951,1.0,0.25,1.0,0.333333,8.0,81.0,8500.0,1509.423237,1834.031569,0.0,12.0,0.6262345992941176,0.2835133192016648,0.3308470588235294,0.6949665860941276,0.4715559277997684,0.3046779468221243,0,Cash Advance Users,1.9021246896847486,0.7666243730003702
C10118,6458.56209,1.0,0.0,0.0,0.0,3360.228794,0.0,0.0,0.0,0.25,11.0,0.0,7000.0,1277.76778,2760.115734,0.0,12.0,0.9226517271428571,0.197810279117543,0.0,0.0,0.9997024897555962,0.0,0,Cash Advance Users,3.047085049299481,-1.3943036988406607
C10119,175.341651,0.818182,1508.9,1252.36,256.54,0.0,0.666667,0.416667,0.333333,0.0,0.0,14.0,5000.0,1884.227778,136.639824,1.0,12.0,0.0350683302,10.685097748120777,0.30178,0.1699052917411749,0.0,0.8294324127425656,1,Dormant/Low Engagement,-1.1119775165200634,0.8158090042129583
C10120,680.195157,1.0,1045.57,667.95,377.62,0.0,1.0,0.583333,1.0,0.0,0.0,25.0,3000.0,552.432305,207.720441,0.0,12.0,0.226731719,0.8109750918267319,0.3485233333333333,0.3608167633316453,0.0,0.6382277344085919,1,Dormant/Low Engagement,-1.2289230848932189,0.3489816950613133
C10121,223.763616,0.636364,2309.78,0.0,2309.78,0.0,0.583333,0.0,0.5,0.0,0.0,12.0,6500.0,1206.81188,99.372848,0.333333,12.0,0.0344251716923076,5.369249264970002,0.3553507692307692,0.9995672456919308,0.0,0.0,1,Dormant/Low Engagement,-1.1497727971958522,1.2316209828201654
C10122,1785.626943,1.0,0.0,0.0,0.0,576.206382,0.0,0.0,0.0,0.25,10.0,0.0,1800.0,687.691735,2439.136113,0.0,12.0,0.9920149683333334,0.3849106483557603,0.0,0.0,0.9982675174232568,0.0,2,Revolvers,0.7962495537693665,-1.9109264530934522
C10123,54.933231,0.272727,495.0,0.0,495.0,0.0,0.166667,0.0,0.166667,0.0,0.0,2.0,7000.0,1969.845566,147.049952,1.0,12.0,0.0078476044285714,35.21780399204902,0.0707142857142857,0.997983870967742,0.0,0.0,1,Dormant/Low Engagement,-1.039182562248097,0.4304146268175568
C10124,2662.629852,1.0,0.0,0.0,0.0,509.023801,0.0,0.0,0.0,0.333333,4.0,0.0,3000.0,932.418855,709.207016,0.0,12.0,0.887543284,0.3500557159996869,0.0,0.0,0.9980393071891168,0.0,2,Revolvers,1.0392009144996035,-1.7069519175902843
C10125,8504.876253,1.0,6724.26,4100.08,2624.18,1686.599777,1.0,0.916667,1.0,0.5,10.0,85.0,17000.0,1888.756861,2167.446204,0.0,12.0,0.5002868384117647,0.2220531788637109,0.3955447058823529,0.390197553700526,0.2005026024817436,0.6096537531634464,0,Cash Advance Users,3.1800615057660075,2.9910220682374002
C10126,1464.324632,1.0,1174.39,1174.39,0.0,0.0,0.25,0.25,0.0,0.0,0.0,8.0,9000.0,0.0,312.343947,0.0,12.0,0.1627027368888889,0.0,0.1304877777777777,0.0,0.0,0.9991492185572448,1,Dormant/Low Engagement,-0.44775696060201087,0.40876778303550404
C10127,2114.158683,1.0,5580.85,0.0,5580.85,0.0,1.0,0.0,1.0,0.0,0.0,75.0,8500.0,3564.977774,630.00413,0.0,12.0,0.2487245509411765,1.6854422330828025,0.6565705882352941,0.9998208479267626,0.0,0.0,3,Transactors,-0.011236900293688408,3.0188862005207033
C10128,2876.396444,1.0,0.0,0.0,0.0,998.84867,0.0,0.0,0.0,0.166667,2.0,0.0,3200.0,1065.426905,1412.648089,0.0,12.0,0.89887388875,0.3702746304638166,0.0,0.0,0.9989998486470958,0.0,2,Revolvers,1.2467457178590433,-1.6917894960234807
C10130,14224.11541,1.0,0.0,0.0,0.0,4614.427403,0.0,0.0,0.0,0.333333,9.0,0.0,19000.0,3066.614272,3406.258999,0.0,12.0,0.7486376531578948,0.2155774616664428,0.0,0.0,0.9997833353419556,0.0,0,Cash Advance Users,6.375181979083699,-0.024614911667961988
C10131,2392.917738,1.0,12462.44,12462.44,0.0,0.0,0.916667,0.916667,0.0,0.0,0.0,217.0,2800.0,11628.71557,2000.990921,0.0,12.0,0.8546134778571429,4.857608674438086,1.0,0.0,0.0,0.999919765329636,3,Transactors,1.3666536729090877,5.722145917548981
C10132,57.453201,0.75,0.0,0.0,0.0,272.713302,0.0,0.0,0.0,0.125,1.0,0.0,1200.0,385.853874,84.697292,0.166667,8.0,0.0478776675,6.601073463880961,0.0,0.0,0.9963465421932618,0.0,2,Revolvers,-0.6379469504398,-1.4864632730670122
C10133,4245.855092,1.0,1957.3,1077.3,880.0,0.0,0.833333,0.166667,0.583333,0.0,0.0,19.0,5000.0,1004.35474,1086.428906,0.0,12.0,0.8491710184,0.236493762617884,0.39146,0.449369350967676,0.0,0.5501200020425879,3,Transactors,0.4510803680394646,0.6108828369668483
C10134,11167.23403,1.0,150.64,150.64,0.0,8362.154254,0.083333,0.083333,0.0,0.5,14.0,1.0,17000.0,2606.059389,2894.077159,0.0,12.0,0.6568961194117647,0.2333457001348314,0.0088611764705882,0.0,0.982188904796618,0.993405433922448,0,Cash Advance Users,6.142547774194189,-0.2993306202489332
C10135,69.405545,0.090909,0.0,0.0,0.0,2799.714934,0.0,0.0,0.0,0.083333,3.0,0.0,13000.0,0.0,312.343947,0.0,12.0,0.005338888076923,0.0,0.0,0.0,0.9996429483101404,0.0,2,Revolvers,0.9336016895971794,-0.7137922662262243
C10136,116.654149,0.272727,907.0,907.0,0.0,273.558033,0.25,0.25,0.0,0.083333,1.0,8.0,5000.0,0.0,312.343947,0.0,12.0,0.0233308298,0.0,0.1814,0.0,0.2315231460154611,0.998898678414097,1,Dormant/Low Engagement,-1.0441496551571012,-0.036888912008950545
C10137,4637.848144,1.0,1271.12,351.54,919.58,0.0,0.833333,0.25,0.833333,0.0,0.0,33.0,5000.0,1906.032044,3572.279251,0.0,12.0,0.9275696288,0.4108847681218685,0.254224,0.722872056095337,0.0,0.2763418545420243,2,Revolvers,0.7141467172020259,0.3192367581141083
C10138,24.28497,0.636364,250.6,0.0,250.6,0.0,0.583333,0.0,0.5,0.0,0.0,7.0,3000.0,319.762903,173.632006,0.0,12.0,0.00809499,12.64636276016938,0.0835333333333333,0.9960254372019078,0.0,0.0,1,Dormant/Low Engagement,-1.622367141566304,-0.15458538824201853
C10139,9354.06045,1.0,796.33,796.33,0.0,13748.47131,0.083333,0.083333,0.0,0.666667,16.0,1.0,13000.0,10664.65866,2600.875721,0.083333,12.0,0.7195431115384616,1.139988214613835,0.0612561538461538,0.0,0.945184869296142,0.9987458141547414,0,Cash Advance Users,7.53165550188592,0.5903368481088557
C10140,231.108995,1.0,440.0,0.0,440.0,0.0,0.916667,0.0,0.916667,0.0,0.0,22.0,4000.0,554.116542,185.091037,0.0,12.0,0.0577772487499999,2.3873117972011384,0.11,0.9977324263038548,0.0,0.0,1,Dormant/Low Engagement,-1.409905463964374,0.023536509971609866
C10141,1562.633343,1.0,1330.62,1169.63,160.99,0.0,0.5,0.166667,0.25,0.0,0.0,8.0,2000.0,1020.783647,709.610053,0.0,12.0,0.7813166715,0.6528280121230441,0.66531,0.1208978537420585,0.0,0.8783511812679294,3,Transactors,-0.6514503696385532,0.6179803287994341
C10142,2494.868559,1.0,5491.79,1390.5,4101.29,0.0,1.0,0.5,1.0,0.0,0.0,52.0,17000.0,1015.311953,615.92402,0.0,12.0,0.1467569740588235,0.4067970443951572,0.3230464705882352,0.7466679046531908,0.0,0.253150038505022,3,Transactors,0.6586485735350147,2.7591957266727025
C10143,706.132889,1.0,897.86,714.52,183.34,586.268966,0.916667,0.333333,0.916667,0.25,3.0,18.0,1200.0,972.358048,184.524376,0.0,12.0,0.5884440741666667,1.375071168553723,0.7482166666666666,0.203969472442872,0.3947596332856119,0.7949180072536324,3,Transactors,-0.7138258045382642,0.31321291708472526
C10144,19043.13856,1.0,22009.92,9449.07,12560.85,0.0,1.0,0.75,1.0,0.0,0.0,216.0,18000.0,23018.57583,18621.01331,0.0,12.0,1.0,1.208696090793408,1.0,0.5706644701811647,0.0,0.4292900978241709,0,Cash Advance Users,8.695299553046944,11.387627805738063
C10145,2235.103331,1.0,720.6,720.6,0.0,723.308724,1.0,1.0,0.0,0.083333,1.0,12.0,2500.0,1061.292471,689.118919,0.0,12.0,0.8940413323999999,0.4746169178708674,0.28824,0.0,0.5005912913292093,0.9986141906873616,2,Revolvers,0.42745799819612174,-0.6453088886979106
C10146,947.13081,1.0,197.06,148.66,48.4,0.0,0.333333,0.25,0.166667,0.0,0.0,5.0,1000.0,492.200419,509.384182,0.0,12.0,0.94713081,0.5191271223429602,0.19706,0.2443703928102595,0.0,0.7505806321316773,2,Revolvers,-0.6578448550411212,-0.7064185203339822
C10147,764.042156,0.818182,0.0,0.0,0.0,1307.102516,0.0,0.0,0.0,0.166667,3.0,0.0,7500.0,1566.806897,172.959728,0.0,12.0,0.1018722874666666,2.048000733962169,0.0,0.0,0.9992355339220218,0.0,2,Revolvers,0.5348766161361954,-0.897915063489748
C10148,5347.814547,1.0,0.0,0.0,0.0,4002.353384,0.0,0.0,0.0,0.5,9.0,0.0,7000.0,0.0,312.343947,0.0,12.0,0.7639735067142857,0.0,0.0,0.0,0.9997502094109412,0.0,0,Cash Advance Users,2.6271152866559455,-1.5284042773450182
C10149,10598.46777,1.0,2084.48,1300.48,784.0,0.0,0.666667,0.416667,0.583333,0.0,0.0,13.0,21500.0,3219.621433,3068.125648,0.0,12.0,0.4929519893023255,0.3037531225966453,0.0969525581395348,0.3759326390087654,0.0,0.6235878550741316,0,Cash Advance Users,3.607705655568398,2.034919887417721
C10150,2163.678757,1.0,5779.36,3436.53,2342.83,0.0,1.0,1.0,1.0,0.0,0.0,97.0,6500.0,4416.41268,546.439139,0.0,12.0,0.3328736549230769,2.040216205623345,0.8891323076923077,0.4053086658962417,0.0,0.5945183344981975,3,Transactors,-0.019339908220865582,3.3144979578432765
C10151,3057.400553,1.0,1025.0,1025.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,2.0,7500.0,698.854095,819.682666,0.0,12.0,0.4076534070666666,0.2285031286416982,0.1366666666666666,0.0,0.0,0.9990253411306044,1,Dormant/Low Engagement,0.09626992414677761,0.2576230800715702
C10152,19.354559,0.909091,689.7,0.0,689.7,0.0,0.833333,0.0,0.833333,0.0,0.0,10.0,10000.0,746.691026,312.343947,0.0,12.0,0.0019354558999999,36.68421536423364,0.06897,0.998552193426958,0.0,0.0,1,Dormant/Low Engagement,-0.9126556483651849,0.5359641068989835
C10153,264.811595,1.0,28.65,28.65,0.0,384.26178,0.083333,0.083333,0.0,0.083333,1.0,1.0,9000.0,1235.630069,194.324456,0.083333,12.0,0.0294235105555555,4.648518319902486,0.0031833333333333,0.0,0.9283663779755194,0.9662731871838112,2,Revolvers,0.17630419423473118,-0.6966961983530818
C10154,1108.22253,0.909091,944.96,164.96,780.0,0.0,0.5,0.25,0.416667,0.0,0.0,9.0,1500.0,1955.198953,992.652486,0.0,12.0,0.73881502,1.7626751171381274,0.6299733333333334,0.8245591779779271,0.0,0.174383694870819,3,Transactors,-0.8425578107306758,0.6429261354817504
C10155,906.573724,1.0,1039.2,80.0,959.2,103.102091,0.833333,0.083333,0.833333,0.083333,1.0,11.0,13500.0,1855.235407,468.196732,0.083333,12.0,0.0671536091851851,2.04417047115833,0.0769777777777777,0.9221303595462412,0.0901792201830233,0.07690828686791,1,Dormant/Low Engagement,-0.055535252338006956,0.9501373380073952
C10156,7679.62904,1.0,4059.93,0.0,4059.93,555.469352,0.583333,0.0,0.5,0.166667,7.0,14.0,7000.0,3685.61062,12854.9397,0.0,12.0,1.0,0.4798579127836644,0.57999,0.9997537509880742,0.1203252382745763,0.0,3,Transactors,2.0888505955876493,1.9472669985094122
C10157,1523.911458,1.0,4075.37,3322.28,753.09,0.0,1.0,1.0,1.0,0.0,0.0,31.0,6500.0,2254.26002,329.29648,0.0,12.0,0.2344479166153846,1.4782891217543728,0.62698,0.1847452512897504,0.0,0.8150094324116801,3,Transactors,-0.4481787528555086,2.130190825739231
C10158,49.206256,1.0,870.24,0.0,870.24,0.0,1.0,0.0,1.0,0.0,0.0,24.0,8000.0,835.839952,193.011166,1.0,12.0,0.006150782,16.64812353265298,0.10878,0.9988522106423028,0.0,0.0,1,Dormant/Low Engagement,-1.0812298702947167,0.5076745377050033
C10159,13673.07961,1.0,9792.23,3959.81,5832.42,2444.445738,1.0,0.75,1.0,0.75,26.0,216.0,20000.0,11717.30794,6042.391629,0.0,12.0,0.6836539805,0.8568992044942467,0.4896115,0.5955563179870176,0.1997475493168684,0.4043415706564637,0,Cash Advance Users,6.291156862617362,5.597083347750542
C10160,106.455975,0.636364,2463.12,789.53,1673.59,0.0,1.0,0.5,1.0,0.0,0.0,46.0,4000.0,2573.722764,95.342224,0.636364,12.0,0.02661399375,23.951416047362656,0.61578,0.6791836436537182,0.0,0.3204105319546126,3,Transactors,-1.324789666602193,1.6787286006458961
C10161,119.760904,0.363636,1859.34,0.0,1859.34,0.0,0.333333,0.0,0.25,0.0,0.0,4.0,20000.0,3104.275623,288.903628,0.25,12.0,0.0059880452,25.70596542569771,0.092967,0.999462463850694,0.0,0.0,1,Dormant/Low Engagement,0.3578648550850826,1.978265850486357
C10162,5837.105453,1.0,3488.49,3262.25,226.24,3303.1523,1.0,1.0,0.5,0.75,15.0,46.0,7900.0,0.0,312.343947,0.0,12.0,0.7388741079746836,0.0,0.4415810126582278,0.0648346893098991,0.4862838574614772,0.9348787358611144,0,Cash Advance Users,2.1617638399909382,0.7126116754108711
C10163,1734.510004,1.0,0.0,0.0,0.0,66.275851,0.0,0.0,0.0,0.166667,2.0,0.0,1800.0,363.474455,2827.997525,0.0,12.0,0.9636166688888887,0.2094337999563614,0.0,0.0,0.9851358253350077,0.0,2,Revolvers,0.5936711658875248,-1.9141272690389024
C10164,2765.748281,1.0,7283.31,5087.31,2196.0,0.0,1.0,1.0,0.666667,0.0,0.0,77.0,11000.0,14373.3929,1058.128452,0.25,12.0,0.2514316619090909,5.195049003447813,0.6621190909090909,0.3014698715458293,0.0,0.6983928470919003,3,Transactors,1.8408302942361368,5.144661846035749
C10165,1046.37041,1.0,295.0,295.0,0.0,93.579809,0.083333,0.083333,0.0,0.083333,1.0,2.0,1200.0,439.407082,362.838185,0.0,12.0,0.8719753416666667,0.4195336032072932,0.2458333333333333,0.0,0.2402070303391929,0.9966216216216216,2,Revolvers,-0.44298193892125065,-0.7839701536420771
C10166,2737.367678,1.0,0.0,0.0,0.0,429.691164,0.0,0.0,0.0,0.416667,5.0,0.0,3000.0,778.827993,721.798576,0.0,12.0,0.9124558926666668,0.2844132288213489,0.0,0.0,0.9976781506481056,0.0,2,Revolvers,1.0435833310560068,-1.7384686703042096
C10167,4014.818167,1.0,0.0,0.0,0.0,988.356213,0.0,0.0,0.0,0.083333,1.0,0.0,8500.0,1009.185035,1177.149934,0.0,12.0,0.4723315490588235,0.251302472630106,0.0,0.0,0.9989892417039888,0.0,2,Revolvers,1.615482218299451,-1.0363304505453819
C10168,871.568977,1.0,648.22,115.0,533.22,0.0,1.0,0.083333,1.0,0.0,0.0,27.0,1200.0,1110.886425,208.298424,0.0,12.0,0.7263074808333333,1.2731216147740718,0.5401833333333333,0.8213240503989403,0.0,0.1771356396907057,3,Transactors,-1.010266349835244,0.27362360170550754
C10169,1610.040203,1.0,557.19,525.64,31.55,0.0,0.25,0.083333,0.166667,0.0,0.0,5.0,4000.0,422.711848,616.005839,0.0,12.0,0.40251005075,0.2623844192173769,0.1392975,0.0565219728049588,0.0,0.9416865225102562,1,Dormant/Low Engagement,-0.6474542324264874,-0.18744648199260383
C10170,114.593817,1.0,469.98,0.0,469.98,0.0,1.0,0.0,0.833333,0.0,0.0,6.0,1000.0,367.109312,86.102479,0.5,6.0,0.114593817,3.1758559543024694,0.46998,0.9978767675909804,0.0,0.0,1,Dormant/Low Engagement,-1.854319435465005,0.3398288111963882
C10171,5800.587339,1.0,0.0,0.0,0.0,369.950794,0.0,0.0,0.0,0.083333,1.0,0.0,6500.0,1346.365584,1972.526015,0.0,12.0,0.8923980521538462,0.2320684849384803,0.0,0.0,0.9973042246675984,0.0,2,Revolvers,2.1457802370017727,-1.3199195539890258
C10172,823.103926,0.363636,131.64,0.0,131.64,0.0,1.0,0.0,1.0,0.0,0.0,12.0,8000.0,2916.071564,243.199498,0.0,12.0,0.10288799075,3.5384755150408056,0.0164549999999999,0.9924607961399275,0.0,0.0,1,Dormant/Low Engagement,-0.550588836489763,0.4067829809569305
C10173,595.677343,1.0,5078.14,4330.53,747.61,1424.442602,0.916667,0.666667,0.75,0.083333,1.0,42.0,15000.0,4756.654374,241.894073,0.916667,12.0,0.0397118228666666,7.97190379323654,0.3385426666666667,0.1471922412061884,0.2190242961720746,0.8526108750694014,3,Transactors,0.926724600816289,2.7749433786443927
C10174,1128.124563,1.0,924.6,0.0,924.6,0.0,1.0,0.0,1.0,0.0,0.0,12.0,1000.0,1202.711782,1747.037345,0.0,12.0,1.0,1.0651719229315888,0.9246,0.9989196197061364,0.0,0.0,3,Transactors,-0.9042391683581974,0.8518064977860378
C10175,349.441102,1.0,1975.4,1393.5,581.9,0.0,0.666667,0.416667,0.333333,0.0,0.0,17.0,4000.0,1795.012223,167.219681,0.0,12.0,0.0873602755,5.1221509484923375,0.49385,0.2944242056263914,0.0,0.7050698239222829,1,Dormant/Low Engagement,-1.210054567552505,1.1588130191050763
C10176,840.804076,0.666667,0.0,0.0,0.0,3671.777443,0.0,0.0,0.0,0.222222,5.0,0.0,4000.0,3621.266477,193.171404,0.0,9.0,0.210201019,4.301792519474567,0.0,0.0,0.999727726491594,0.0,2,Revolvers,1.1066142556970555,-1.0062574724572884
C10177,975.942008,1.0,10221.35,7141.38,3079.97,1620.685551,1.0,1.0,0.833333,0.583333,18.0,130.0,10500.0,10693.49585,347.641073,0.75,12.0,0.0929468579047619,10.945886001863888,0.9734619047619048,0.3012976468228929,0.1368471405849282,0.6986045283129613,3,Transactors,1.265042200990595,5.78381074063758
C10178,23.111088,0.363636,300.0,0.0,300.0,0.0,0.25,0.0,0.166667,0.0,0.0,3.0,12500.0,291.948834,43.452683,0.181818,12.0,0.0018488870399999,12.108488592468328,0.024,0.9966777408637874,0.0,0.0,1,Dormant/Low Engagement,-0.7316381044197373,0.47519531817054717
