CUST_ID,SEGMENT_NAME,FRAUD_RISK_SCORE,FRAUD_TIER,CASH_DOMINANT_FLAG,OVERLIMIT_FLAG,ANOMALY_FLAG
C10467,Dormant/Low Engagement,2.88,LOW_RISK,0,0,0
C10468,Transactors,14.48,LOW_RISK,0,0,0
C10469,Transactors,25.14,LOW_RISK,0,0,0
C10470,Transactors,38.34,LOW_RISK,0,1,0
C10471,Cash Advance Users,54.01,MEDIUM_RISK,1,0,0
C10472,Revolvers,23.05,LOW_RISK,0,0,0
C10473,Dormant/Low Engagement,6.0,LOW_RISK,0,0,0
C10474,Dormant/Low Engagement,7.69,LOW_RISK,0,0,0
C10475,Transactors,15.4,LOW_RISK,0,0,0
C10476,Revolvers,17.21,LOW_RISK,0,1,0
C10477,Transactors,49.01,LOW_RISK,0,0,0
C10478,Dormant/Low Engagement,9.54,LOW_RISK,0,0,0
C10480,Transactors,29.26,LOW_RISK,0,0,0
C10481,Dormant/Low Engagement,6.75,LOW_RISK,0,0,0
C10482,Dormant/Low Engagement,17.95,LOW_RISK,0,0,0
C10483,Revolvers,7.36,LOW_RISK,1,0,0
C10484,Cash Advance Users,13.5,LOW_RISK,1,0,0
C10485,Transactors,17.05,LOW_RISK,0,0,0
C10486,Dormant/Low Engagement,25.81,LOW_RISK,0,0,0
C10487,Cash Advance Users,49.69,LOW_RISK,0,0,0
C10488,Dormant/Low Engagement,22.9,LOW_RISK,0,0,0
C10489,Cash Advance Users,54.11,MEDIUM_RISK,1,0,0
C10490,Revolvers,12.58,HIGH_RISK,1,1,0
C10491,Dormant/Low Engagement,14.89,LOW_RISK,0,0,0
C10492,Revolvers,6.66,LOW_RISK,1,0,0
C10493,Revolvers,16.45,LOW_RISK,0,1,0
C10494,Dormant/Low Engagement,31.73,LOW_RISK,0,0,0
C10495,Revolvers,26.84,LOW_RISK,0,0,0
C10497,Transactors,42.06,LOW_RISK,0,0,0
C10498,Revolvers,8.22,HIGH_RISK,1,1,0
C10501,Dormant/Low Engagement,11.77,LOW_RISK,0,0,0
C10502,Dormant/Low Engagement,6.03,LOW_RISK,0,0,0
C10503,Transactors,16.26,LOW_RISK,0,0,0
C10504,Cash Advance Users,68.69,MEDIUM_RISK,1,0,1
C10505,Revolvers,8.82,LOW_RISK,1,0,0
C10506,Dormant/Low Engagement,26.74,LOW_RISK,0,0,0
C10507,Transactors,47.07,LOW_RISK,0,0,0
C10508,Revolvers,9.9,HIGH_RISK,1,1,0
C10509,Transactors,29.52,LOW_RISK,0,0,0
C10510,Cash Advance Users,29.11,LOW_RISK,1,0,0
C10511,Dormant/Low Engagement,18.49,LOW_RISK,0,0,0
C10512,Transactors,40.44,LOW_RISK,0,0,0
C10513,Cash Advance Users,45.23,LOW_RISK,1,0,0
C10514,Transactors,45.14,LOW_RISK,0,0,0
C10515,Dormant/Low Engagement,22.77,LOW_RISK,0,0,0
C10516,Revolvers,17.53,LOW_RISK,0,0,0
C10517,Cash Advance Users,43.49,HIGH_RISK,1,0,0
C10518,Revolvers,6.75,LOW_RISK,1,0,0
C10519,Revolvers,8.82,HIGH_RISK,1,1,0
C10520,Dormant/Low Engagement,8.23,LOW_RISK,0,0,0
C10521,Revolvers,11.06,LOW_RISK,0,1,0
C10522,Transactors,15.2,LOW_RISK,0,0,0
C10523,Transactors,97.41,HIGH_RISK,0,0,1
C10524,Dormant/Low Engagement,29.15,LOW_RISK,0,0,0
C10525,Dormant/Low Engagement,7.36,LOW_RISK,0,0,0
C10526,Dormant/Low Engagement,4.15,LOW_RISK,0,0,0
C10527,Dormant/Low Engagement,0.58,LOW_RISK,0,0,0
C10528,Transactors,21.37,LOW_RISK,0,1,0
C10529,Transactors,85.26,HIGH_RISK,0,0,1
C10530,Revolvers,9.77,HIGH_RISK,1,1,0
C10532,Cash Advance Users,29.33,LOW_RISK,0,0,0
C10533,Dormant/Low Engagement,2.54,LOW_RISK,0,0,0
C10534,Transactors,74.77,MEDIUM_RISK,0,0,1
C10535,Cash Advance Users,46.39,LOW_RISK,1,0,0
C10536,Revolvers,37.76,LOW_RISK,0,1,0
C10537,Transactors,27.41,LOW_RISK,0,0,0
C10538,Dormant/Low Engagement,10.88,LOW_RISK,0,0,0
C10539,Revolvers,7.96,LOW_RISK,1,0,0
C10540,Cash Advance Users,34.14,LOW_RISK,1,0,0
C10542,Dormant/Low Engagement,24.23,LOW_RISK,0,0,0
C10543,Revolvers,17.58,LOW_RISK,0,1,0
C10544,Cash Advance Users,57.08,MEDIUM_RISK,1,0,1
C10545,Transactors,34.06,LOW_RISK,0,1,0
C10546,Revolvers,9.35,LOW_RISK,1,0,0
C10547,Dormant/Low Engagement,5.54,LOW_RISK,0,0,0
C10548,Transactors,31.17,LOW_RISK,0,0,0
C10549,Revolvers,8.47,HIGH_RISK,1,1,0
C10550,Cash Advance Users,40.24,LOW_RISK,1,0,0
C10551,Cash Advance Users,48.66,LOW_RISK,1,0,0
C10552,Dormant/Low Engagement,3.99,LOW_RISK,0,0,0
C10553,Transactors,33.09,LOW_RISK,0,1,0
C10554,Dormant/Low Engagement,4.95,LOW_RISK,0,0,0
C10555,Transactors,26.45,LOW_RISK,0,0,0
C10556,Dormant/Low Engagement,6.44,LOW_RISK,0,0,0
C10557,Revolvers,20.03,LOW_RISK,0,0,0
C10558,Transactors,33.32,LOW_RISK,0,0,0
C10559,Dormant/Low Engagement,49.44,LOW_RISK,0,0,0
C10560,Transactors,38.26,LOW_RISK,0,0,0
C10561,Cash Advance Users,49.55,LOW_RISK,1,0,0
C10562,Dormant/Low Engagement,7.0,LOW_RISK,0,0,0
C10563,Cash Advance Users,46.26,LOW_RISK,0,1,0
C10564,Transactors,26.7,LOW_RISK,0,0,0
C10565,Dormant/Low Engagement,7.8,LOW_RISK,0,0,0
C10566,Revolvers,35.11,LOW_RISK,1,0,0
C10567,Dormant/Low Engagement,8.48,LOW_RISK,0,0,0
C10568,Transactors,48.75,LOW_RISK,0,0,0
C10569,Transactors,29.92,LOW_RISK,0,0,0
C10570,Transactors,45.5,LOW_RISK,0,0,0
C10571,Transactors,19.08,LOW_RISK,0,0,0
C10572,Transactors,29.85,LOW_RISK,0,0,0
C10573,Transactors,25.12,LOW_RISK,0,0,0
C10574,Transactors,100.0,HIGH_RISK,0,0,1
C10575,Cash Advance Users,57.77,MEDIUM_RISK,0,1,1
C10576,Cash Advance Users,46.74,HIGH_RISK,1,1,0
C10577,Dormant/Low Engagement,25.68,LOW_RISK,0,0,0
C10578,Cash Advance Users,53.78,MEDIUM_RISK,1,0,0
C10579,Dormant/Low Engagement,5.4,LOW_RISK,0,0,0
C10580,Revolvers,8.67,LOW_RISK,1,0,0
C10581,Cash Advance Users,37.57,LOW_RISK,1,0,0
C10582,Revolvers,15.3,HIGH_RISK,1,1,0
C10583,Dormant/Low Engagement,11.78,LOW_RISK,0,0,0
C10584,Transactors,55.21,MEDIUM_RISK,0,0,0
C10585,Revolvers,8.02,LOW_RISK,1,0,0
C10586,Revolvers,22.03,LOW_RISK,0,1,0
C10587,Transactors,55.99,MEDIUM_RISK,0,0,0
C10588,Revolvers,7.35,HIGH_RISK,1,1,0
C10589,Cash Advance Users,56.9,MEDIUM_RISK,0,0,1
C10590,Dormant/Low Engagement,18.58,LOW_RISK,0,0,0
C10591,Transactors,38.9,LOW_RISK,0,1,0
C10592,Dormant/Low Engagement,19.5,LOW_RISK,0,0,0
C10593,Cash Advance Users,40.37,LOW_RISK,0,1,0
C10594,Dormant/Low Engagement,13.51,LOW_RISK,0,0,0
C10595,Revolvers,10.45,LOW_RISK,1,0,0
C10596,Revolvers,8.94,LOW_RISK,1,0,0
C10597,Dormant/Low Engagement,25.64,LOW_RISK,0,0,0
C10598,Transactors,58.04,MEDIUM_RISK,0,0,1
C10599,Dormant/Low Engagement,18.71,LOW_RISK,0,0,0
C10600,Cash Advance Users,23.99,HIGH_RISK,1,1,0
C10601,Cash Advance Users,34.77,HIGH_RISK,1,0,0
C10602,Dormant/Low Engagement,12.78,LOW_RISK,0,0,0
C10603,Dormant/Low Engagement,11.12,LOW_RISK,0,0,0
C10604,Revolvers,10.74,LOW_RISK,1,0,0
C10605,Dormant/Low Engagement,28.81,LOW_RISK,0,0,0
C10606,Cash Advance Users,30.21,HIGH_RISK,1,1,0
C10607,Revolvers,13.83,HIGH_RISK,1,0,0
C10608,Transactors,61.97,MEDIUM_RISK,0,0,1
C10609,Cash Advance Users,79.74,HIGH_RISK,0,0,1
C10610,Dormant/Low Engagement,11.12,LOW_RISK,0,0,0
C10611,Transactors,79.02,HIGH_RISK,0,0,1
C10612,Dormant/Low Engagement,3.01,LOW_RISK,0,0,0
C10613,Cash Advance Users,40.61,LOW_RISK,1,0,0
C10615,Dormant/Low Engagement,11.11,LOW_RISK,0,0,0
C10616,Transactors,71.4,MEDIUM_RISK,0,0,1
C10617,Dormant/Low Engagement,14.11,LOW_RISK,0,0,0
C10618,Revolvers,15.79,HIGH_RISK,1,1,0
C10619,Revolvers,13.89,LOW_RISK,0,0,0
C10620,Dormant/Low Engagement,3.27,LOW_RISK,0,0,0
C10621,Revolvers,26.15,LOW_RISK,1,0,0
C10622,Cash Advance Users,25.86,LOW_RISK,0,0,0
C10623,Dormant/Low Engagement,16.79,LOW_RISK,0,0,0
C10624,Revolvers,20.22,LOW_RISK,0,1,0
C10625,Revolvers,26.26,LOW_RISK,1,0,0
C10626,Revolvers,9.04,HIGH_RISK,1,1,0
C10627,Cash Advance Users,45.98,LOW_RISK,1,0,0
C10628,Dormant/Low Engagement,6.35,LOW_RISK,0,0,0
C10629,Dormant/Low Engagement,10.86,LOW_RISK,0,0,0
C10630,Transactors,24.58,LOW_RISK,0,0,0
C10631,Cash Advance Users,45.39,LOW_RISK,1,0,0
C10632,Dormant/Low Engagement,7.56,LOW_RISK,0,0,0
C10633,Revolvers,29.84,LOW_RISK,1,0,0
C10634,Dormant/Low Engagement,9.01,LOW_RISK,0,0,0
C10635,Cash Advance Users,78.66,HIGH_RISK,1,0,1
C10636,Revolvers,24.28,LOW_RISK,1,0,0
C10637,Dormant/Low Engagement,10.99,LOW_RISK,0,0,0
C10638,Cash Advance Users,31.42,LOW_RISK,0,0,0
C10639,Revolvers,8.59,HIGH_RISK,1,0,0
C10640,Cash Advance Users,34.26,LOW_RISK,1,0,0
C10641,Transactors,45.65,LOW_RISK,0,0,0
C10642,Revolvers,23.51,LOW_RISK,1,0,0
C10643,Dormant/Low Engagement,2.31,LOW_RISK,0,0,0
C10644,Transactors,41.3,LOW_RISK,0,0,0
C10645,Transactors,50.71,MEDIUM_RISK,0,0,0
C10646,Revolvers,24.95,LOW_RISK,1,0,0
C10647,Transactors,66.0,MEDIUM_RISK,0,0,1
C10648,Dormant/Low Engagement,4.24,LOW_RISK,0,0,0
C10649,Transactors,54.89,MEDIUM_RISK,0,0,0
C10650,Revolvers,16.0,LOW_RISK,0,1,0
C10651,Transactors,21.43,LOW_RISK,0,0,0
C10652,Dormant/Low Engagement,11.74,LOW_RISK,0,0,0
C10653,Transactors,47.95,LOW_RISK,0,0,0
C10654,Transactors,38.49,LOW_RISK,0,0,0
C10655,Dormant/Low Engagement,5.71,LOW_RISK,0,0,0
C10656,Revolvers,9.42,LOW_RISK,1,0,0
C10657,Dormant/Low Engagement,23.17,LOW_RISK,0,0,0
C10658,Cash Advance Users,46.53,LOW_RISK,1,0,0
C10659,Cash Advance Users,75.23,HIGH_RISK,1,0,1
C10660,Dormant/Low Engagement,5.65,LOW_RISK,0,0,0
C10661,Revolvers,7.91,HIGH_RISK,1,0,0
C10662,Cash Advance Users,35.2,LOW_RISK,1,0,0
C10663,Revolvers,16.19,LOW_RISK,1,0,0
C10665,Dormant/Low Engagement,12.24,LOW_RISK,0,0,0
C10666,Dormant/Low Engagement,10.67,LOW_RISK,0,0,0
C10667,Revolvers,11.45,HIGH_RISK,1,1,0
C10668,Dormant/Low Engagement,30.76,LOW_RISK,0,0,0
C10669,Cash Advance Users,65.68,MEDIUM_RISK,0,1,1
C10670,Transactors,56.54,MEDIUM_RISK,0,0,0
C10671,Transactors,74.45,MEDIUM_RISK,0,0,1
C10672,Cash Advance Users,22.67,HIGH_RISK,1,0,0
C10673,Cash Advance Users,34.24,LOW_RISK,0,0,0
C10674,Revolvers,46.8,LOW_RISK,1,0,0
C10675,Revolvers,13.22,HIGH_RISK,1,1,0
C10676,Revolvers,23.62,HIGH_RISK,1,0,0
C10677,Transactors,26.14,LOW_RISK,0,0,0
C10678,Transactors,70.36,MEDIUM_RISK,0,0,1
C10679,Dormant/Low Engagement,25.46,LOW_RISK,0,0,0
C10680,Revolvers,20.38,LOW_RISK,1,0,0
C10681,Transactors,55.87,MEDIUM_RISK,0,0,0
C10682,Transactors,32.91,LOW_RISK,0,0,0
C10683,Dormant/Low Engagement,4.17,LOW_RISK,0,0,0
C10684,Cash Advance Users,73.7,MEDIUM_RISK,0,0,1
C10685,Dormant/Low Engagement,1.1,LOW_RISK,0,0,0
C10686,Dormant/Low Engagement,21.14,LOW_RISK,0,0,0
C10688,Transactors,24.58,LOW_RISK,0,0,0
C10689,Dormant/Low Engagement,36.66,LOW_RISK,0,0,0
C10690,Revolvers,13.07,LOW_RISK,1,0,0
C10691,Transactors,24.43,LOW_RISK,0,0,0
C10692,Dormant/Low Engagement,20.32,LOW_RISK,0,0,0
C10693,Revolvers,17.19,LOW_RISK,0,1,0
C10694,Dormant/Low Engagement,6.55,LOW_RISK,0,0,0
C10695,Transactors,18.77,LOW_RISK,0,0,0
C10696,Transactors,80.47,HIGH_RISK,0,1,1
C10697,Revolvers,14.44,LOW_RISK,1,0,0
C10698,Revolvers,10.59,LOW_RISK,1,0,0
C10699,Dormant/Low Engagement,20.38,LOW_RISK,0,0,0
C10700,Revolvers,17.19,LOW_RISK,0,1,0
C10701,Revolvers,11.91,LOW_RISK,1,0,0
C10702,Dormant/Low Engagement,8.46,LOW_RISK,0,0,0
C10703,Revolvers,15.91,LOW_RISK,1,0,0
C10704,Transactors,30.48,LOW_RISK,0,0,0
C10705,Revolvers,13.9,LOW_RISK,0,0,0
C10706,Cash Advance Users,47.64,LOW_RISK,1,0,0
C10707,Dormant/Low Engagement,11.04,LOW_RISK,0,0,0
C10708,Cash Advance Users,32.37,LOW_RISK,1,0,0
C10709,Revolvers,30.87,HIGH_RISK,1,0,0
C10710,Dormant/Low Engagement,6.22,LOW_RISK,0,0,0
C10711,Revolvers,33.64,LOW_RISK,0,0,0
C10712,Revolvers,9.89,HIGH_RISK,1,1,0
C10713,Dormant/Low Engagement,24.18,LOW_RISK,0,0,0
C10714,Dormant/Low Engagement,13.26,LOW_RISK,0,0,0
C10715,Revolvers,17.66,LOW_RISK,0,0,0
C10716,Dormant/Low Engagement,20.15,LOW_RISK,0,0,0
C10717,Dormant/Low Engagement,39.33,LOW_RISK,0,0,0
C10718,Dormant/Low Engagement,16.3,LOW_RISK,0,0,0
C10719,Revolvers,27.19,HIGH_RISK,1,1,0
C10720,Dormant/Low Engagement,11.08,LOW_RISK,0,0,0
C10721,Revolvers,19.04,LOW_RISK,0,0,0
C10722,Dormant/Low Engagement,9.02,LOW_RISK,0,0,0
C10723,Cash Advance Users,42.94,LOW_RISK,1,0,0
C10724,Revolvers,26.53,LOW_RISK,0,1,0
C10725,Transactors,16.6,LOW_RISK,0,0,0
C10726,Revolvers,11.05,LOW_RISK,0,0,0
C10727,Revolvers,12.01,LOW_RISK,1,0,0
C10728,Revolvers,8.12,LOW_RISK,1,0,0
C10729,Revolvers,10.14,LOW_RISK,1,0,0
C10730,Revolvers,13.43,LOW_RISK,0,0,0
C10731,Dormant/Low Engagement,15.85,LOW_RISK,0,0,0
C10732,Dormant/Low Engagement,7.2,LOW_RISK,0,0,0
C10733,Revolvers,12.01,HIGH_RISK,1,1,0
C10734,Revolvers,9.53,HIGH_RISK,1,0,0
C10735,Cash Advance Users,86.4,HIGH_RISK,0,0,1
C10736,Transactors,60.1,MEDIUM_RISK,0,0,1
C10737,Cash Advance Users,40.68,LOW_RISK,1,0,0
C10738,Dormant/Low Engagement,11.61,LOW_RISK,0,0,0
C10739,Transactors,33.09,LOW_RISK,0,0,0
C10740,Dormant/Low Engagement,5.55,LOW_RISK,0,0,0
C10741,Transactors,21.23,LOW_RISK,0,0,0
C10742,Revolvers,27.3,LOW_RISK,1,0,0
C10743,Cash Advance Users,39.78,LOW_RISK,1,0,0
C10744,Revolvers,11.62,LOW_RISK,0,0,0
C10745,Dormant/Low Engagement,28.51,LOW_RISK,0,0,0
C10746,Dormant/Low Engagement,4.7,LOW_RISK,0,0,0
C10747,Revolvers,24.86,LOW_RISK,1,0,0
C10748,Revolvers,15.98,LOW_RISK,1,0,0
C10749,Revolvers,11.69,LOW_RISK,0,1,0
C10750,Cash Advance Users,58.95,HIGH_RISK,1,1,1
C10751,Revolvers,20.53,LOW_RISK,1,0,0
C10752,Transactors,41.19,LOW_RISK,0,0,0
C10753,Transactors,57.73,MEDIUM_RISK,0,0,1
C10754,Revolvers,6.54,LOW_RISK,1,0,0
C10755,Transactors,27.77,LOW_RISK,0,1,0
C10756,Dormant/Low Engagement,12.56,LOW_RISK,0,0,0
C10757,Dormant/Low Engagement,9.35,LOW_RISK,0,0,0
C10758,Revolvers,15.0,HIGH_RISK,1,0,0
C10759,Revolvers,8.15,HIGH_RISK,1,1,0
C10760,Dormant/Low Engagement,40.06,LOW_RISK,0,0,0
C10761,Revolvers,23.45,LOW_RISK,0,0,0
C10762,Cash Advance Users,31.34,LOW_RISK,1,0,0
C10763,Dormant/Low Engagement,7.4,LOW_RISK,0,0,0
C10764,Transactors,23.57,LOW_RISK,0,0,0
C10765,Revolvers,14.52,LOW_RISK,0,0,0
C10766,Cash Advance Users,25.59,LOW_RISK,1,0,0
C10767,Revolvers,16.77,LOW_RISK,1,0,0
C10768,Dormant/Low Engagement,9.91,LOW_RISK,0,0,0
C10769,Revolvers,5.96,LOW_RISK,1,0,0
C10770,Revolvers,28.53,LOW_RISK,1,0,0
C10771,Revolvers,7.7,LOW_RISK,1,0,0
C10772,Transactors,22.5,LOW_RISK,0,1,0
C10773,Dormant/Low Engagement,13.01,LOW_RISK,0,0,0
C10774,Dormant/Low Engagement,8.67,LOW_RISK,0,0,0
C10775,Transactors,37.4,LOW_RISK,0,0,0
C10776,Transactors,17.75,LOW_RISK,0,0,0
C10777,Transactors,38.95,LOW_RISK,0,0,0
C10779,Revolvers,26.16,LOW_RISK,0,1,0
C10780,Revolvers,30.69,LOW_RISK,1,0,0
C10781,Revolvers,12.44,LOW_RISK,1,0,0
C10782,Cash Advance Users,19.98,LOW_RISK,1,0,0
C10783,Cash Advance Users,37.8,LOW_RISK,1,0,0
C10784,Revolvers,39.75,LOW_RISK,0,0,0
C10785,Revolvers,15.25,HIGH_RISK,1,1,0
C10786,Transactors,24.42,LOW_RISK,0,0,0
C10787,Transactors,12.54,LOW_RISK,0,0,0
C10788,Revolvers,14.25,LOW_RISK,1,0,0
C10789,Dormant/Low Engagement,8.5,LOW_RISK,0,0,0
C10790,Cash Advance Users,29.9,LOW_RISK,1,0,0
C10791,Cash Advance Users,20.26,LOW_RISK,1,0,0
C10792,Dormant/Low Engagement,16.32,LOW_RISK,0,0,0
C10793,Revolvers,9.98,HIGH_RISK,1,1,0
C10794,Dormant/Low Engagement,5.09,LOW_RISK,0,0,0
C10795,Revolvers,8.71,HIGH_RISK,1,1,0
C10796,Cash Advance Users,47.93,LOW_RISK,1,0,0
C10797,Transactors,38.31,LOW_RISK,0,0,0
C10798,Dormant/Low Engagement,15.6,LOW_RISK,0,0,0
C10799,Transactors,25.63,LOW_RISK,0,0,0
C10800,Revolvers,16.72,LOW_RISK,0,0,0
C10801,Dormant/Low Engagement,10.6,LOW_RISK,0,0,0
C10803,Revolvers,11.6,LOW_RISK,0,0,0
C10804,Dormant/Low Engagement,9.65,LOW_RISK,0,0,0
C10805,Transactors,71.47,MEDIUM_RISK,0,0,1
C10806,Dormant/Low Engagement,23.53,LOW_RISK,0,0,0
C10807,Revolvers,7.37,HIGH_RISK,1,1,0
C10808,Revolvers,27.85,LOW_RISK,0,1,0
C10809,Cash Advance Users,57.31,HIGH_RISK,1,0,1
C10810,Revolvers,13.65,LOW_RISK,1,0,0
C10811,Cash Advance Users,56.38,MEDIUM_RISK,0,1,0
C10812,Dormant/Low Engagement,14.08,LOW_RISK,0,0,0
C10813,Dormant/Low Engagement,3.8,LOW_RISK,0,0,0
C10814,Dormant/Low Engagement,2.26,LOW_RISK,0,0,0
C10815,Revolvers,17.75,HIGH_RISK,1,1,0
C10816,Revolvers,11.42,LOW_RISK,1,0,0
C10817,Revolvers,10.45,HIGH_RISK,1,0,0
C10818,Cash Advance Users,62.21,MEDIUM_RISK,1,0,1
C10819,Dormant/Low Engagement,13.97,LOW_RISK,0,0,0
C10820,Dormant/Low Engagement,2.55,LOW_RISK,0,0,0
C10821,Revolvers,25.78,HIGH_RISK,1,1,0
C10822,Revolvers,11.86,LOW_RISK,1,0,0
C10823,Dormant/Low Engagement,14.38,LOW_RISK,0,0,0
C10824,Dormant/Low Engagement,11.33,LOW_RISK,0,0,0
C10825,Revolvers,14.36,LOW_RISK,1,0,0
C10826,Dormant/Low Engagement,8.86,LOW_RISK,0,0,0
C10827,Revolvers,18.04,LOW_RISK,0,1,0
C10828,Dormant/Low Engagement,2.51,LOW_RISK,0,0,0
C10829,Revolvers,15.6,HIGH_RISK,1,0,0
C10830,Transactors,53.68,MEDIUM_RISK,0,0,0
C10831,Revolvers,54.71,MEDIUM_RISK,1,0,0
C10832,Revolvers,13.83,LOW_RISK,1,0,0
C10833,Dormant/Low Engagement,5.57,LOW_RISK,0,0,0
C10834,Revolvers,10.31,LOW_RISK,1,0,0
C10835,Transactors,24.91,LOW_RISK,0,0,0
C10836,Dormant/Low Engagement,11.02,LOW_RISK,0,0,0
C10837,Dormant/Low Engagement,2.67,LOW_RISK,0,0,0
C10838,Revolvers,28.05,LOW_RISK,1,0,0
C10839,Cash Advance Users,31.15,LOW_RISK,1,0,0
C10840,Dormant/Low Engagement,20.04,LOW_RISK,0,0,0
C10841,Revolvers,24.07,LOW_RISK,1,0,0
C10843,Revolvers,13.5,HIGH_RISK,1,1,0
C10844,Dormant/Low Engagement,13.89,LOW_RISK,0,0,0
C10845,Revolvers,19.98,LOW_RISK,0,0,0
C10846,Transactors,35.83,LOW_RISK,0,1,0
C10847,Revolvers,6.04,LOW_RISK,1,0,0
C10848,Dormant/Low Engagement,12.6,LOW_RISK,0,0,0
C10849,Revolvers,11.96,HIGH_RISK,1,1,0
C10850,Revolvers,13.17,LOW_RISK,1,0,0
C10852,Dormant/Low Engagement,5.98,LOW_RISK,0,0,0
C10853,Dormant/Low Engagement,10.28,LOW_RISK,0,0,0
C10854,Revolvers,11.33,LOW_RISK,0,0,0
C10855,Transactors,28.19,LOW_RISK,0,0,0
C10856,Revolvers,12.75,LOW_RISK,0,1,0
C10857,Cash Advance Users,25.72,LOW_RISK,1,0,0
C10858,Dormant/Low Engagement,6.87,LOW_RISK,0,0,0
C10859,Dormant/Low Engagement,6.19,LOW_RISK,0,0,0
C10860,Cash Advance Users,25.31,LOW_RISK,1,0,0
C10861,Revolvers,13.42,LOW_RISK,1,0,0
C10862,Revolvers,7.44,HIGH_RISK,1,1,0
C10863,Revolvers,6.19,LOW_RISK,1,0,0
C10864,Dormant/Low Engagement,10.88,LOW_RISK,0,0,0
C10865,Transactors,24.65,LOW_RISK,0,0,0
C10866,Dormant/Low Engagement,19.08,LOW_RISK,0,0,0
C10867,Transactors,21.91,LOW_RISK,0,0,0
C10868,Dormant/Low Engagement,3.4,LOW_RISK,0,0,0
C10869,Dormant/Low Engagement,7.59,LOW_RISK,0,0,0
C10870,Revolvers,5.74,LOW_RISK,1,0,0
C10871,Dormant/Low Engagement,10.91,LOW_RISK,0,0,0
C10872,Revolvers,16.72,LOW_RISK,1,0,0
C10873,Cash Advance Users,79.73,HIGH_RISK,1,0,1
C10874,Cash Advance Users,51.23,MEDIUM_RISK,0,0,0
C10875,Cash Advance Users,39.95,LOW_RISK,0,0,0
C10876,Revolvers,12.31,LOW_RISK,1,0,0
C10877,Dormant/Low Engagement,8.86,LOW_RISK,0,0,0
C10878,Dormant/Low Engagement,2.15,LOW_RISK,0,0,0
C10879,Revolvers,14.01,HIGH_RISK,1,0,0
C10880,Transactors,19.75,LOW_RISK,0,0,0
C10881,Revolvers,11.59,LOW_RISK,0,0,0
C10882,Cash Advance Users,52.26,MEDIUM_RISK,0,0,0
C10883,Revolvers,13.95,LOW_RISK,1,0,0
C10884,Cash Advance Users,39.73,LOW_RISK,1,0,0
C10885,Cash Advance Users,94.15,HIGH_RISK,0,0,1
C10886,Revolvers,15.66,LOW_RISK,0,0,0
C10887,Cash Advance Users,47.31,LOW_RISK,0,0,0
C10888,Dormant/Low Engagement,31.25,LOW_RISK,0,0,0
C10889,Revolvers,23.1,LOW_RISK,0,1,0
C10890,Dormant/Low Engagement,16.22,LOW_RISK,0,0,0
C10891,Dormant/Low Engagement,4.78,LOW_RISK,0,0,0
C10892,Transactors,34.38,LOW_RISK,0,0,0
C10893,Dormant/Low Engagement,10.39,LOW_RISK,0,0,0
C10894,Transactors,38.03,LOW_RISK,0,0,0
C10895,Revolvers,29.5,LOW_RISK,0,0,0
C10896,Revolvers,7.46,HIGH_RISK,1,1,0
C10897,Cash Advance Users,52.08,HIGH_RISK,1,1,0
C10898,Revolvers,23.17,LOW_RISK,1,0,0
C10899,Revolvers,17.95,LOW_RISK,0,0,0
C10900,Revolvers,8.04,HIGH_RISK,1,0,0
C10901,Cash Advance Users,43.55,LOW_RISK,1,0,0
C10902,Transactors,31.58,LOW_RISK,0,0,0
C10903,Revolvers,7.08,HIGH_RISK,1,1,0
C10904,Revolvers,29.8,LOW_RISK,1,0,0
C10905,Transactors,22.59,LOW_RISK,0,0,0
C10906,Revolvers,16.07,LOW_RISK,1,0,0
C10907,Dormant/Low Engagement,0.67,LOW_RISK,0,0,0
C10908,Revolvers,32.55,LOW_RISK,1,0,0
C10909,Cash Advance Users,29.21,HIGH_RISK,1,0,0
C10910,Revolvers,8.69,LOW_RISK,1,0,0
C10911,Revolvers,11.74,LOW_RISK,0,1,0
C10912,Dormant/Low Engagement,6.29,LOW_RISK,0,0,0
C10913,Revolvers,22.37,LOW_RISK,1,0,0
C10914,Cash Advance Users,84.83,HIGH_RISK,1,0,1
C10915,Transactors,26.44,LOW_RISK,0,0,0
C10916,Revolvers,17.04,LOW_RISK,0,0,0
C10917,Cash Advance Users,50.1,MEDIUM_RISK,0,0,0
C10918,Transactors,21.57,LOW_RISK,0,0,0
C10919,Revolvers,21.72,LOW_RISK,0,1,0
C10920,Transactors,28.27,LOW_RISK,0,0,0
C10921,Dormant/Low Engagement,12.71,LOW_RISK,0,0,0
C10922,Transactors,44.56,MEDIUM_RISK,0,0,0
C10923,Revolvers,22.68,LOW_RISK,1,0,0
C10924,Cash Advance Users,34.14,LOW_RISK,1,0,0
C10925,Transactors,19.14,LOW_RISK,0,0,0
C10926,Dormant/Low Engagement,22.3,LOW_RISK,0,0,0
C10927,Dormant/Low Engagement,16.89,LOW_RISK,0,0,0
C10928,Dormant/Low Engagement,30.08,LOW_RISK,0,0,0
C10929,Cash Advance Users,56.1,MEDIUM_RISK,1,0,0
C10930,Dormant/Low Engagement,4.29,LOW_RISK,0,0,0
C10931,Revolvers,9.29,HIGH_RISK,1,1,0
C10932,Dormant/Low Engagement,14.88,LOW_RISK,0,0,0
C10933,Cash Advance Users,33.57,HIGH_RISK,1,1,0
C10934,Cash Advance Users,38.96,LOW_RISK,1,0,0
C10935,Revolvers,10.98,LOW_RISK,1,0,0
